"scientificname","commonname","taxonomicrank","matchmethod","taxonomicgroup","scientificnames_submitted","statelist_2005","statelist_2015","sgcn2005","sgcn2015","listingStatus","kingdom","phylum","class","order","family","genus"
"Thamnophis radix","Plains Gartersnake","Species","Exact Match","Reptiles","Thamnophis radix,Thamnophis radix radix","Ohio,Wyoming","Iowa,Missouri,Ohio,Wisconsin,Wyoming",2,5,NA,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis"
"Thamnophis sauritus","Eastern Ribbonsnake","Species","Exact Match","Reptiles","Thamnophis sauritus","Connecticut,District of Columbia,Florida,Illinois,Maryland,Massachusetts,New Hampshire,Rhode Island,Vermont,West Virginia,Wisconsin","Connecticut,Delaware,Illinois,Maine,Maryland,Massachusetts,New Hampshire,Pennsylvania,Vermont,West Virginia,Wisconsin",11,11,"Under Review in the Candidate or Petition Process","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis"
"Thamnophis sauritus sackenii","Peninsula Ribbonsnake (Lower Keys Population)","Subspecies","Exact Match","Reptiles","Thamnophis sauritus sackenii","","Florida",0,1,NA,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis"
"Thamnophis sauritus sauritus","Eastern Ribbon Snake","Subspecies","Exact Match","Reptiles","Thamnophis sauritus sauritus","Delaware,Kentucky,New York,North Carolina,Ohio,Pennsylvania,Virginia","Kentucky,New Jersey,New York,North Carolina,Ohio,Rhode Island,Virginia",7,7,NA,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis"
"Thamnophis sirtalis annectens","Texas Gartersnake","Subspecies","Fuzzy Match","Reptiles","Thamnophis sirtalis annectens,Thamnopis sirtalis annectens","Kansas,Oklahoma","Oklahoma,Texas",2,2,"Species of Concern","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis"
"Tharyx acutus","No common name","Species","Exact Match","Other Invertebrates","Tharyx acutus","South Carolina","South Carolina",1,1,NA,"Animalia","Annelida","Sedentaria","Canalipalpata","Cirratulidae","Tharyx"
"Thaspium barbinode","Meadowparsnip","Species","Fuzzy Match","Plants","Thaspium chapmanii","","Louisiana",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Thaspium"
"Thaspium pinnatifidum","Cutleaf Meadow-Parsnip","Species","Exact Match","Plants","Thaspium pinnatifidum","Georgia","Georgia,Tennessee",1,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Thaspium"
"Thelesperma burridgeanum","Burridge greenthread","Species","Exact Match","Plants","Thelesperma burridgeanum","","Texas",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thelesperma"
"Thelesperma filifolium","Thelesperma","Species","Exact Match","Plants","Thelesperma filifolium","Missouri","Missouri",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thelesperma"
"Thelesperma flavodiscum","East Texas Greenthread","Species","Exact Match","Plants","Thelesperma flavodiscum","","Louisiana",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thelesperma"
"Theliderma cylindrica","Rabbitsfoot","Species","Fuzzy Match","Mollusks","Quadrula cylindrica,Quadrula cylindrica cylindrica,Quadrula cylindrica strigillata,Theliderma cylindrica","Alabama,Arkansas,Illinois,Indiana,Kansas,Kentucky,Louisiana,Mississippi,Missouri,Ohio,Oklahoma,Pennsylvania,Tennessee,Virginia","Alabama,Arkansas,Illinois,Indiana,Kansas,Kentucky,Louisiana,Mississippi,Missouri,Ohio,Oklahoma,Pennsylvania,Tennessee,Virginia,West Virginia",14,15,NA,"Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Theliderma"
"Theliderma intermedia","Cumberland Monkeyface","Species","Fuzzy Match","Mollusks","Quadrula intermedia","Alabama,Tennessee,Virginia","Alabama,Tennessee,Virginia",3,3,"Experimental Population, Non-Essential","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Theliderma"
"Theliderma metanevra","Monkeyface","Species","Exact Match","Mollusks","Quadrula metanerva,Quadrula metanevra,Theliderma metanevra","Illinois,Iowa,Kansas,Louisiana,Minnesota,Mississippi,Ohio,Oklahoma,West Virginia,Wisconsin","Alabama,Illinois,Iowa,Louisiana,Minnesota,Mississippi,Ohio,Oklahoma,Pennsylvania,West Virginia,Wisconsin",10,11,NA,"Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Theliderma"
"Theliderma sparsa","Appalachian Monkeyface","Species","Fuzzy Match","Mollusks","Quadrula sparsa","Tennessee,Virginia","Alabama,Tennessee,Virginia",2,3,"Experimental Population, Non-Essential","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Theliderma"
"Theliderma stapes","Stirrupshell","Species","Fuzzy Match","Mollusks","Quadrula stapes","Mississippi","Mississippi",1,1,"Endangered","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Theliderma"
"Thelocactus bicolor ssp. flavidispinus","Straw-spine glory-of-Texas","Subspecies","Fuzzy Match","Plants","Thelocactus bicolor var. flavidispinus","","Texas",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Thelocactus"
"Thelypodiopsis shinnersii","Shinner's rocket","Species","Exact Match","Plants","Thelypodiopsis shinnersii","","Texas",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Thelypodiopsis"
"Thelypodium texanum","Gray sibara","Species","Fuzzy Match","Plants","Sibara grisea,Thelypodium texanum","","Texas",0,1,"Resolved Taxon","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Thelypodium"
"Thelypteris interrupta","neke fern","Species","Fuzzy Match","Plants","Cyclosorus interruptus,Thelypteris interrupta","Hawaii","Hawaii,Louisiana",1,2,NA,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Thelypteridaceae","Thelypteris"
"Thelypteris noveboracensis","New York Fern","Species","Exact Match","Plants","Thelypteris noveboracensis","","Louisiana",0,1,NA,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Thelypteridaceae","Thelypteris"
"Thelypteris ovata var. ovata","Ovate Marsh Fern","Variety","Exact Match","Plants","Thelypteris ovata var. ovata","","South Carolina",0,1,NA,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Thelypteridaceae","Thelypteris"
"Thelypteris simulata","Bog Fern","Species","Exact Match","Plants","Thelypteris simulata","Vermont","Tennessee,West Virginia",1,2,NA,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Thelypteridaceae","Thelypteris"
"Theridiidae","cobweb weavers","Family","Exact Match","Insects","Theridiidae","","Florida",0,1,NA,"Animalia","Arthropoda","Arachnida","Araneae","Theridiidae",NA
"Thermocyclops parvus","A Copepod","Species","Exact Match","Insects","Thermocyclops parvus","","Florida",0,1,NA,"Animalia","Arthropoda","Maxillopoda","Cyclopoida","Cyclopidae","Thermocyclops"
"Thermopsis fraxinifolia","Ash-Leaved Bush-Pea","Species","Exact Match","Plants","Thermopsis fraxinifolia","Georgia","Georgia,Tennessee",1,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Thermopsis"
"Thermopsis mollis","Soft-haired Thermopsis","Species","Exact Match","Plants","Thermopsis mollis","","South Carolina,Tennessee",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Thermopsis"
"Thermopsis villosa","Carolina Golden Banner","Species","Exact Match","Plants","Thermopsis villosa","Georgia","Georgia,West Virginia",1,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Thermopsis"
"Theromaster","(a cave obligate harvestman)","Genus","Exact Match","Arachnids","Theromaster sp. 1","Tennessee","Tennessee",1,1,NA,"Animalia","Arthropoda","Arachnida","Opiliones","Travuniidae","Theromaster"
"Thoburnia atripinnis","Blackfin Sucker","Species","Exact Match","Fish","Thoburnia atripinnis","Kentucky,Tennessee","Kentucky,Tennessee",2,2,"Under Review in the Candidate or Petition Process","Animalia","Chordata","Teleostei","Cypriniformes","Catostomidae","Thoburnia"
"Thoburnia hamiltoni","Rustyside sucker","Species","Exact Match","Fish","Thoburnia hamiltoni","North Carolina,Virginia","North Carolina,Virginia",2,2,"Resolved Taxon","Animalia","Chordata","Teleostei","Cypriniformes","Catostomidae","Thoburnia"
"Thoburnia rhothoeca","Torrent Sucker","Species","Exact Match","Fish","Thoburnia rhothoeca","West Virginia","West Virginia",1,1,NA,"Animalia","Chordata","Teleostei","Cypriniformes","Catostomidae","Thoburnia"
"Thomomys bottae","Botta's pocket gopher","Species","Fuzzy Match","Mammals","thomomys bottae,Thomomys bottae (three sub species: guadalupensis, limpia, texensis)","","Nevada,Texas",0,2,NA,"Animalia","Chordata","Mammalia","Rodentia","Geomyidae","Thomomys"
"Thryomanes bewickii","Bewick's Wren","Species","Exact Match","Birds","Thryomanes bewickii","Alabama,Arkansas,Illinois,Iowa,Kentucky,Mississippi,South Carolina,Tennessee,Texas,Virginia","Alabama,Arkansas,Illinois,Iowa,Kentucky,Mississippi,Missouri,South Carolina,Tennessee",10,9,NA,"Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes"
"Thryomanes bewickii bewickii","Bewick's Wren","Subspecies","Exact Match","Birds","Thryomanes bewickii bewickii","","Texas",0,1,NA,"Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes"
"Thryothorus ludovicianus","Carolina Wren","Species","Exact Match","Birds","Thryothorus ludovicianus","Nebraska,Ohio","Nebraska,South Carolina",2,2,NA,"Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Thryothorus"
"Thuja occidentalis","Arborvitae","Species","Exact Match","Plants","Thuja occidentalis","","Massachusetts,Tennessee,West Virginia",0,3,NA,"Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Thuja"
"Thunnus albacares","Yellowfin tuna","Species","Exact Match","Fish","Thunnus albacares","Florida","Texas",1,1,NA,"Animalia","Chordata","Teleostei","Perciformes","Scombridae","Thunnus"
"Thunnus thynnus","Atlantic Bluefin Tuna","Species","Exact Match","Fish","Thunnus thynnus","Florida","Delaware,Maine,Texas",1,3,NA,"Animalia","Chordata","Teleostei","Perciformes","Scombridae","Thunnus"
"Thurovia triflora","Threeflower broomweed","Species","Exact Match","Plants","Thurovia triflora","","Texas",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thurovia"
"Thymophylla tephroleuca","Ashy dogweed","Species","Exact Match","Plants","Thymophylla tephroleuca","","Texas",0,1,"Endangered","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thymophylla"
"Thyone inermis","A Sea Cucumber","Species","Followed Accepted AphiaID","Other Invertebrates","Havelockia inermis","","Florida",0,1,NA,"Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Phyllophoridae","Thyone"
"Thyonidium seguroensis","A Sea Cucumber","Species","Followed Accepted AphiaID","Other Invertebrates","Duasmodactyla seguroensis","","Florida",0,1,NA,"Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Thyonidium"
"Thysanophoridae","no common name","Family","Exact Match","Mollusks","Thysanophoridae","","Florida",0,1,NA,"Animalia","Mollusca","Gastropoda","Stylommatophora","Thysanophoridae",NA
"Tidestromia carnosa","Fleshy tidestromia","Species","Exact Match","Plants","Tidestromia carnosa","","Texas",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Tidestromia"
"Tidestromia lanuginosa","Woolly Honeysweet","Species","Exact Match","Plants","Tidestromia lanuginosa","","Louisiana",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Tidestromia"
"Tillandsia baileyi","Bailey's ballmoss","Species","Exact Match","Plants","Tillandsia baileyi","","Texas",0,1,"Species of Concern","Plantae","Tracheophyta","Magnoliopsida","Poales","Bromeliaceae","Tillandsia"
"Tipularia discolor","Cranefly Orchid","Species","Exact Match","Plants","Tipularia discolor","Missouri","Massachusetts,Missouri",1,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Asparagales","Orchidaceae","Tipularia"
"Tischeria perplexa","Chestnut leaf-mining moth","Unknown Taxonomic Rank","Legacy Match","Insects","Tischeria perplexa","Virginia","Virginia",1,1,"Species of Concern",NA,NA,NA,NA,NA,NA
"Tofieldia glabra","White False-asphodel","Species","Exact Match","Plants","Tofieldia glabra","","South Carolina",0,1,"Species of Concern","Plantae","Tracheophyta","Magnoliopsida","Alismatales","Tofieldiaceae","Tofieldia"
"Tolus","(a harvestman)","Genus","Exact Match","Other","Tolus sp.","","Tennessee",0,1,NA,"Animalia","Arthropoda","Arachnida","Opiliones","Phalangodidae","Tolus"
"Tolus appalachius","Appalachian Cave Harvestman","Species","Fuzzy Match","Arachnids","Phalangodes appalachius","Tennessee","Tennessee",1,1,NA,"Animalia","Arthropoda","Arachnida","Opiliones","Phalangodidae","Tolus"
"Tomocerus","springtails","Genus","Exact Match","Insects","Tomocerus sp.","","Tennessee",0,1,NA,"Animalia","Arthropoda","Collembola","Collembola","Tomoceridae","Tomocerus"
"Tomocerus bidentatus","Two-toothed springtail","Species","Exact Match","Insects","Tomocerus bidentatus","","Tennessee",0,1,NA,"Animalia","Arthropoda","Collembola","Collembola","Tomoceridae","Tomocerus"
"Tomocerus dubius","springtail","Species","Exact Match","Insects","Tomocerus dubius","","Tennessee",0,1,NA,"Animalia","Arthropoda","Collembola","Collembola","Tomoceridae","Tomocerus"
"Tomocerus flavescens","Golden springtail","Species","Exact Match","Insects","Tomocerus flavescens","","Tennessee",0,1,NA,"Animalia","Arthropoda","Collembola","Collembola","Tomoceridae","Tomocerus"
"Tomocerus missus","Missus Cave Springtail","Species","Exact Match","Other Invertebrates","Tomocerus missus","Missouri","Missouri,Tennessee",1,2,NA,"Animalia","Arthropoda","Collembola","Collembola","Tomoceridae","Tomocerus"
"Toramus chamaeropis","no common name","Species","Exact Match","Insects","Toramus chamaeropis,Toramus chamaeropis (Schaeffer)","Texas","Texas",1,1,NA,"Animalia","Arthropoda","Insecta","Coleoptera","Erotylidae","Toramus"
"Torreya taxifolia","Florida Torreya","Species","Exact Match","Plants","Torreya taxifolia","Georgia","Georgia",1,1,"Endangered","Plantae","Tracheophyta","Pinopsida","Pinales","Taxaceae","Torreya"
"Torreyochloa pallida","Pale Manna Grass","Species","Exact Match","Plants","Torreyochloa pallida","","South Carolina,Tennessee",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Poaceae","Torreyochloa"
"Torreyochloa pallida var. pallida","Pale False Mannagrass","Variety","Exact Match","Plants","Torreyochloa pallida var. pallida","Missouri","West Virginia",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Poaceae","Torreyochloa"
"Tortopus circumfluus","A mayfly","Species","Exact Match","Insects","Tortopus circumfluus","","Texas",0,1,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Polymitarcyidae","Tortopus"
"Tortopus puella","A Mayfly","Species","Exact Match","Insects","Tortopus puella","","Florida,North Carolina",0,2,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Polymitarcyidae","Tortopus"
"Tortula ammonsiana","Ammons's Tortula","Species","Exact Match","Plants","Tortula ammonsiana","","Tennessee,West Virginia",0,2,"Species of Concern","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula"
"Tortula fragilis","Fragile Tortula","Species","Exact Match","Plants","Tortula fragilis","","Tennessee",0,1,NA,"Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortula"
"Toxicodendron vernix","Poison-sumac","Species","Exact Match","Plants","Toxicodendron vernix","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron"
"Toxicoscordion nuttallii","Death camas","Species","Fuzzy Match","Plants","Zigadenus nuttallii","Missouri","Louisiana,Missouri",1,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Liliales","Melanthiaceae","Toxicoscordion"
"Toxolasma corvunculus","Southern Purple Lilliput","Species","Exact Match","Mollusks","Toxolasma corvunculus","Alabama,Georgia","Alabama,Georgia",2,2,"Under Review in the Candidate or Petition Process","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Toxolasma"
"Toxolasma cylindrellus","Pale Lilliput","Species","Exact Match","Mollusks","Toxolasma cylindrellus","Alabama,Georgia,Tennessee","Alabama,Tennessee",3,2,"Endangered","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Toxolasma"
"Toxolasma lividum","Purple Lilliput","Species","Exact Match","Mollusks","Toxolasma lividum,Toxolasma lividus","Arkansas,Georgia,Illinois,Indiana,Kentucky,Michigan,Missouri,Ohio,Oklahoma,Tennessee,Virginia","Arkansas,Illinois,Indiana,Kentucky,Michigan,Missouri,Ohio,Oklahoma,Tennessee,Virginia",11,10,"Under Review in the Candidate or Petition Process","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Toxolasma"
"Toxolasma parvum","Lilliput","Species","Exact Match","Mollusks","Toxolasma parvum,Toxolasma parvus,Toxoplasma parvum,Toxoplasma parvus","Georgia,Iowa,Kansas,Michigan,New York,Pennsylvania,West Virginia","Arkansas,Kansas,Michigan,New York,Pennsylvania,West Virginia",7,6,NA,"Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Toxolasma"
"Toxolasma pullus","Savannah Lilliput","Species","Exact Match","Mollusks","Toxolasma pullus","Georgia,North Carolina,South Carolina","Georgia,North Carolina,South Carolina",3,3,"Under Review in the Candidate or Petition Process","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Toxolasma"
"Toxolasma texasiense","Texas Lilliput","Species","Fuzzy Match","Mollusks","Toxolasma texasensis,Toxolasma texasiense,Toxolasma texasiensis","Arkansas,Kentucky,Missouri,Oklahoma","Arkansas,Kentucky,Oklahoma",4,3,NA,"Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Toxolasma"
"Toxonotus penicellatus","A fungus weevil","Species","Exact Match","Insects","Toxonotus penicellatus,Toxonotus penicellatus (Schaeffer)","Texas","Texas",1,1,NA,"Animalia","Arthropoda","Insecta","Coleoptera","Anthribidae","Toxonotus"
"Toxopneustidae","no common name","Family","Exact Match","Other Invertebrates","Toxopneustidae","","Florida",0,1,NA,"Animalia","Echinodermata","Echinoidea","Temnopleuroida","Toxopneustidae",NA
"Toxorhynchites rutilus rutilus","'An Elephant (Tree Hole Mosquito)'","Subspecies","Exact Match","Insects","Toxorhynchites rutilus rutilus,Toxorhynchites rutilus rutilus/ T.r.septentrionalis","South Carolina","South Carolina",1,1,NA,"Animalia","Arthropoda","Insecta","Diptera","Culicidae","Toxorhynchites"
"Toxorhynchites rutilus septentrionalis","'An Elephant (Tree Hole Mosquito)'","Subspecies","Fuzzy Match","Insects","Toxorhynchites rutilus septentionalis","","South Carolina",0,1,NA,"Animalia","Arthropoda","Insecta","Diptera","Culicidae","Toxorhynchites"
