"scientificname","commonname","taxonomicrank","matchmethod","taxonomicgroup","scientificnames_submitted","statelist_2005","statelist_2015","sgcn2005","sgcn2015","listingStatus","kingdom","phylum","class","order","family","genus"
"Ranunculus hispidus var. hispidus","Bristly Buttercup","Variety","Exact Match","Plants","Ranunculus hispidus var. hispidus","Vermont","Vermont",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus"
"Ranunculus macounii","Macoun's Buttercup","Species","Exact Match","Plants","Ranunculus macounii","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus"
"Ranunculus micranthus","Small-flowered Buttercup","Species","Exact Match","Plants","Ranunculus micranthus","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus"
"Ranunculus pensylvanicus","Bristly Buttercup","Species","Exact Match","Plants","Ranunculus pensylvanicus","Vermont","Massachusetts,West Virginia",1,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus"
"Recurvirostra americana","American Avocet","Species","Exact Match","Birds","Recurvirostra americana","Arizona,Arkansas,Florida,Idaho,Iowa,Kansas,Minnesota,Nebraska,Nevada,North Dakota,South Carolina,Texas,Utah","Delaware,Florida,Kansas,Nevada,North Carolina,North Dakota,South Carolina",13,7,NA,"Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Recurvirostra"
"Regina rigida rigida","Glossy crayfish snake","Subspecies","Exact Match","Reptiles","Regina rigida rigida","Virginia","Virginia",1,1,NA,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Regina"
"Regina septemvittata","Queen Snake","Species","Exact Match","Reptiles","Regina septemvittata","Arkansas,Delaware,District of Columbia,Maryland,Michigan,Mississippi,New Jersey,New York,Ohio,Pennsylvania,Virginia,Wisconsin","Arkansas,Delaware,District of Columbia,Illinois,Michigan,Mississippi,New Jersey,New York,North Carolina,Ohio,Pennsylvania,Virginia,West Virginia,Wisconsin",12,14,"Species of Concern","Animalia","Chordata","Reptilia","Squamata","Colubridae","Regina"
"Regulus calendula","Ruby-crowned Kinglet","Species","Exact Match","Birds","Regulus calendula","Arizona,Michigan","Maine,Wisconsin",2,2,NA,"Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus"
"Regulus satrapa","Golden-crowned Kinglet","Species","Exact Match","Birds","Regulus satrapa","Alaska,Arizona,Connecticut,Maryland,Ohio,Rhode Island,South Carolina,Tennessee","Alaska,Arizona,Maryland,South Carolina",8,4,NA,"Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus"
"Reithrodontomys humulis","Eastern Harvest Mouse","Species","Exact Match","Mammals","Reithrodontomys humilis,Reithrodontomys humulis","Arkansas,Louisiana,Maryland,Ohio,Oklahoma,West Virginia","Arkansas,Louisiana,Maryland,Ohio,Oklahoma,West Virginia",6,6,NA,"Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Reithrodontomys"
"Remenus kirchneri","Blue Ridge springfly","Species","Exact Match","Insects","Remenus kirchneri","Virginia","Virginia",1,1,"Under Review in the Candidate or Petition Process","Animalia","Arthropoda","Insecta","Plecoptera","Perlodidae","Remenus"
"Rhadine caudata","A ground beetle","Species","Exact Match","Insects","Rhadine caudata","Virginia","Tennessee,Virginia",1,2,NA,"Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Rhadine"
"Rhagidia varia","A Cave Mite","Unknown Taxonomic Rank","Legacy Match","Arachnids","Rhagidia varia","Virginia,West Virginia","West Virginia",2,1,NA,NA,NA,NA,NA,NA,NA
"Rhamnus alnifolia","Alderleaf Buckthorn","Species","Exact Match","Plants","Rhamnus alnifolia","","Tennessee,West Virginia",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","Rhamnus"
"Rhexia mariana","Maryland Meadow-beauty","Species","Exact Match","Plants","Rhexia mariana","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","Rhexia"
"Rhexia virginica","Virginia meadow-beauty","Species","Exact Match","Plants","Rhexia virginica","Vermont","Vermont",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","Rhexia"
"Rhincodon typus","Whale Shark","Species","Exact Match","Fish","Rhincodon typus","Florida,Hawaii,Texas","Delaware,Florida,Hawaii,New Jersey,Texas",3,5,NA,"Animalia","Chordata","Chondrichthyes","Orectolobiformes","Rhincodontidae","Rhincodon"
"Rhinichthys atratulus","Blacknose Dace","Species","Exact Match","Fish","Rhinichthys atratulus,Rhyinichthys atratulus","Connecticut,Illinois,Massachusetts,Mississippi,Nebraska,Rhode Island,South Carolina","Connecticut,Massachusetts,Mississippi,Nebraska,Rhode Island",7,5,NA,"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Rhinichthys"
"Rhinichthys cataractae","Millicoma Dace","Species","Exact Match","Fish","Rhinichthys cataractae,Rhinichthys cataractae ssp,Rhinichthys cataractae ssp.,Rhyinichthys cataractae","Connecticut,Illinois,Indiana,Iowa,Massachusetts,Ohio,Oregon,Rhode Island,South Carolina,Texas,Utah","Connecticut,Illinois,Indiana,Iowa,Maine,Massachusetts,Oregon,Texas",11,8,"Species of Concern","Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Rhinichthys"
"Rhionaeschna mutata","spatterdock darner","Species","Fuzzy Match","Insects","Aeshna mutata,Rhionaeschna mutata,Rhionaeshna mutata","Illinois,Maine,Maryland,Massachusetts,Michigan,New York,Pennsylvania,Rhode Island,Vermont,Virginia,Wisconsin","Delaware,Illinois,Maine,Maryland,Massachusetts,Minnesota,New Jersey,New York,Ohio,Pennsylvania,Vermont,Virginia,West Virginia,Wisconsin",11,14,NA,"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Rhionaeschna"
"Rhithrogena anomala","A mayfly","Species","Exact Match","Insects","Rhithrogena anomala","New York,Virginia","Virginia",2,1,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Rhithrogena"
"Rhithrogena undulata","A Mayfly","Species","Exact Match","Insects","Rhithrogena undulata","Wisconsin","Maine,Wisconsin",1,2,NA,"Animalia","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Rhithrogena"
"Rhithropanopeus harrisii","Estuarine mud crab","Species","Exact Match","Other","Rhithropanopeus harrisii","South Carolina","Rhode Island",1,1,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Panopeidae","Rhithropanopeus"
"Rhizomnium pseudopunctatum","Felt Round Moss","Species","Exact Match","Plants","Rhizomnium pseudopunctatum","Vermont","Vermont",1,1,NA,"Plantae","Bryophyta","Bryopsida","Bryales","Mniaceae","Rhizomnium"
"Rhizoprionodon terraenovae","Atlantic Sharpnose Shark","Species","Exact Match","Fish","Rhizoprinodon terranovae,Rhizoprionodon terraenovae","Florida,South Carolina,Texas","Delaware,Texas",3,2,NA,"Animalia","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Rhizoprionodon"
"Rhodiola rosea","roseroot","Species","Fuzzy Match","Plants","Rhodiola rosea,Sedum rosea","Vermont","Vermont",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Rhodiola"
"Rhododendron groenlandicum","Labrador-tea","Species","Fuzzy Match","Plants","Rhododendron groelandicum","","Connecticut",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron"
"Rhododendron maximum","Great Laurel","Species","Exact Match","Plants","Rhododendron maximum","Vermont","Massachusetts,Vermont",1,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron"
"Rhododendron periclymenoides","Pinxter Flower","Species","Exact Match","Plants","Rhododendron periclymenoides","","Vermont",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron"
"Rhododendron viscosum","Swamp Azalea","Species","Exact Match","Plants","Rhododendron viscosum","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron"
"Rhyacophila amicis","A Caddisfly","Species","Exact Match","Insects","Rhyacophila amicis","","Vermont",0,1,NA,"Animalia","Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila"
"Rhyacophila appalachia","Appalachian rhyacophilid caddisfly","Species","Exact Match","Insects","Rhyacophila appalachia","Virginia","Virginia",1,1,NA,"Animalia","Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila"
"Rhyacophila brunnea","A Caddisfly","Species","Exact Match","Insects","Rhyacophila brunnea","Vermont","Vermont",1,1,NA,"Animalia","Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila"
"Rhyacophila otica","A caddisfly","Species","Exact Match","Insects","Rhyacophila otica","Pennsylvania","Pennsylvania",1,1,NA,"Animalia","Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila"
"Rhyacophila shenandoahensis","Shenandoah rhyacophilid caddisfly","Species","Exact Match","Insects","Rhyacophila shenandoahensis","Virginia","Virginia",1,1,NA,"Animalia","Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila"
"Rhyacophila tricornuta","A rhyacophilid caddisfly","Species","Exact Match","Insects","Rhyacophila tricornuta","Virginia","Virginia",1,1,NA,"Animalia","Arthropoda","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila"
"Rhynchospora capillacea","Horned Beakrush","Species","Exact Match","Plants","Rhynchospora capillacea","Vermont","Massachusetts,Tennessee,Vermont",1,3,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora"
"Rhynchospora fusca","Brown Beaksedge","Species","Exact Match","Plants","Rhynchospora fusca","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora"
"Rhynchospora inundata","Inundated Horned-sedge","Species","Exact Match","Plants","Rhynchospora inundata","","Louisiana,Massachusetts",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora"
"Rhynchospora nitens","Short-beaked Bald-sedge","Species","Exact Match","Plants","Rhynchospora nitens","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora"
"Rhynchospora recognita","Beaked Rush","Species","Exact Match","Plants","Rhynchospora recognita","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora"
"Rhynchospora scirpoides","Long-beaked Bald-sedge","Species","Exact Match","Plants","Rhynchospora scirpoides","","Massachusetts,South Carolina",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora"
"Rhynchospora torreyana","Torrey's Beak-sedge","Species","Exact Match","Plants","Rhynchospora torreyana","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora"
"Ribes hirtellum","Hairy-stem Gooseberry","Species","Exact Match","Plants","Ribes hirtellum","Nebraska","Nebraska,West Virginia",1,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes"
"Ribes lacustre","Bristly Black Currant","Species","Exact Match","Plants","Ribes lacustre","","Massachusetts,West Virginia",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes"
"Ribes missouriense","Missouri Gooseberry","Species","Exact Match","Plants","Ribes missouriense","","Tennessee,West Virginia",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes"
"Ribes triste","Swamp Red Currant","Species","Exact Match","Plants","Ribes triste","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes"
"Riccia huebeneriana ssp. sullivantii","no common name","Unknown Taxonomic Rank","Legacy Match","Plants","Riccia huebeneriana ssp. sullivantii","Vermont","Vermont",1,1,NA,NA,NA,NA,NA,NA,NA
"Riparia riparia","Bank Swallow","Species","Exact Match","Birds","Riparia riparia","Alaska,California,Connecticut,Delaware,Kentucky,Maryland,New Mexico,Ohio,Rhode Island,Tennessee,Virgin Islands,West Virginia","Alaska,California,Connecticut,Delaware,Florida,Iowa,Kentucky,Maine,Maryland,Massachusetts,Nevada,New Hampshire,New Jersey,New Mexico,North Carolina,Pennsylvania,Rhode Island,Tennessee,Virginia,West Virginia",12,20,NA,"Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Riparia"
"Rissa tridactyla","Black-legged Kittiwake","Species","Exact Match","Birds","Rissa tridactyla,Rissa tridactyla pollicaris","Alaska","Alaska,Maryland",1,2,NA,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Rissa"
"Rorippa aquatica","Lake cress","Species","Exact Match","Plants","Armoracia lacustris,Neobeckia aquatica,Rorippa aquatica","Missouri,Vermont","Missouri,Tennessee,Vermont",2,3,"Resolved Taxon","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Rorippa"
"Rorippa sessiliflora","Southern Yellow Cress","Species","Exact Match","Plants","Rorippa sessiliflora","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Rorippa"
"Rosa acicularis ssp. sayi","Northern Prickly Rose","Subspecies","Exact Match","Plants","Rosa acicularis ssp. sayi","","Massachusetts,Vermont,West Virginia",0,3,NA,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rosa"
"Rosa nitida","Shining Rose","Species","Exact Match","Plants","Rosa nitida","Vermont","Vermont",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rosa"
"Rotala ramosior","Toothcup","Species","Exact Match","Plants","Rotala ramosior","Nebraska","Massachusetts",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","Rotala"
"Rubus pensilvanicus","Blackberry","Species","Fuzzy Match","Plants","Rubus laudatus,Rubus prestonensis","","Nebraska,West Virginia",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rubus"
"Rudbeckia hirta var. hirta","Black-eyed Susan","Variety","Exact Match","Plants","Rudbeckia hirta var. hirta","","Vermont",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Rudbeckia"
"Rudiloria kleinpeteri","A millipede","Species","Exact Match","Other Invertebrates","Rudiloria kleinpeteri","Virginia","Virginia",1,1,NA,"Animalia","Arthropoda","Diplopoda","Polydesmida","Xystodesmidae","Rudiloria"
"Rudiloria trimaculata tortua","A millipede","Subspecies","Exact Match","Other Invertebrates","Rudiloria trimaculata tortua","Virginia","Virginia",1,1,NA,"Animalia","Arthropoda","Diplopoda","Polydesmida","Xystodesmidae","Rudiloria"
"Ruellia humilis","Low Wild Petunia","Species","Exact Match","Plants","Ruellia humilis","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Ruellia"
"Ruellia purshiana","Pursh's Wild Petunia","Species","Exact Match","Plants","Ruellia purshiana","","Tennessee,West Virginia",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Ruellia"
"Rumex britannica","Greater Water Dock","Species","Exact Match","Plants","Rumex britannica","","Connecticut",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex"
"Rumex occidentalis","Western Dock","Species","Exact Match","Plants","Rumex occidentalis","","Vermont",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex"
"Rumex pallidus","Seabeach Dock","Species","Exact Match","Plants","Rumex pallidus","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex"
"Rumex verticillatus","Water Dock","Species","Exact Match","Plants","Rumex verticillatus","Nebraska","Massachusetts,Nebraska",1,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex"
"Rynchops niger","Black Skimmer","Species","Exact Match","Birds","Rynchops niger","California,Connecticut,Delaware,Florida,Georgia,Louisiana,Maryland,Mississippi,New Jersey,New York,North Carolina,Rhode Island,South Carolina,Texas,Virginia","California,Delaware,Florida,Georgia,Louisiana,Maryland,Mississippi,New Jersey,New York,North Carolina,South Carolina,Texas,Virginia",15,13,"Species of Concern","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rynchops"
"Sabatia campanulata","Slender Marsh Pink","Species","Exact Match","Plants","Sabatia campanulata","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Sabatia"
"Sabatia kennedyana","Plymouth Gentian","Species","Exact Match","Plants","Sabatia kennedyana","","Massachusetts,South Carolina",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Sabatia"
"Sabatia stellaris","Sea Pink","Species","Exact Match","Plants","Sabatia stellaris","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Sabatia"
"Saelania glaucescens","Blue Dew","Species","Exact Match","Plants","Saelania glaucescens","Vermont","Vermont",1,1,NA,"Plantae","Bryophyta","Bryopsida","Dicranales","Ditrichaceae","Saelania"
"Sagina decumbens","Small Pearlwort","Species","Exact Match","Plants","Sagina decumbens","","Vermont",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Sagina"
"Sagittaria cuneata","Wapato","Species","Exact Match","Plants","Sagittaria cuneata","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Alismatales","Alismataceae","Sagittaria"
"Sagittaria montevidensis ssp. spongiosa","Estuary Arrowhead","Subspecies","Exact Match","Plants","Sagittaria montevidensis ssp. spongiosa","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Alismatales","Alismataceae","Sagittaria"
"Sagittaria teres","Quill-leaved Arrowhead","Species","Exact Match","Plants","Sagittaria teres","","Connecticut,Massachusetts",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Alismatales","Alismataceae","Sagittaria"
"Salix amygdaloides","Peach-leaf Willow","Species","Exact Match","Plants","Salix amygdaloides","","Vermont,West Virginia",0,2,"Status Undefined","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Salix"
"Salix discolor","Pussy Willow","Species","Exact Match","Plants","Salix discolor","Missouri","West Virginia",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Salix"
"Salix interior","Sandbar Willow","Species","Fuzzy Match","Plants","Salix exigua ssp. interior","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Salix"
"Salix pedicellaris","Bog Willow","Species","Exact Match","Plants","Salix pedicellaris","Vermont","Vermont",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Salix"
